,date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,txVolume(USD)_e_e,txCount_e_e,marketcap(USD)_e_e,price(USD)_e_e,exchangeVolume(USD)_e_e,generatedCoins_e_e,fees_e_e,activeAddresses_e_e,txVolume(USD)_l,txCount_l,marketcap(USD)_l,price(USD)_l,exchangeVolume(USD)_l,generatedCoins_l,fees_l,activeAddresses_l
764,2017-09-12,8348960668.04,256042,69033400000.0,4168.88,1864530000.0,2349.99999996,148.90795624,null,4634423670.7,594680,27861800000.0,294.63,753144000.0,18066.25,519.977466208,196918,500054106.239,24390,3503300000.0,66.24,481218000.0,14225.0,50.129842940100005,null
765,2017-09-13,9572197287.25,263130,68432200000.0,4131.98,2219410000.0,2374.99999998,133.73148674,null,3001242533.17,536275,27535700000.0,291.12,921692000.0,17728.90625,463.058657602,171052,299734171.579,24893,3402820000.0,64.32,501522000.0,14475.0,55.39130381,null
766,2017-09-14,9855261811.07,267894,64191600000.0,3875.37,2716310000.0,2174.99999997,153.73503591,null,4323615835.49,558357,26166100000.0,276.59,1184590000.0,18046.5625,408.768329594,191003,996367159.3110001,34548,3261960000.0,61.64,749714000.0,15525.0,73.9338568,null
767,2017-09-15,9379883364.28,291899,52453500000.0,3166.3,4148070000.0,2249.99999997,174.81664791,null,4080945835.32,696814,20364900000.0,215.22,1935700000.0,18138.28125,636.971536779,205482,1563129607.75,43144,2206520000.0,41.69,1554340000.0,14975.0,116.14098778,null
768,2017-09-16,7138624475.31,228088,60271600000.0,3637.75,1818400000.0,2112.5,119.91780546,null,2629586888.93,558585,23742600000.0,250.87,711737000.0,18096.71875,660.859549314,156651,1171264195.54,27542,2548580000.0,48.13,562278000.0,15350.0,118.04916809,null
769,2017-09-17,5034999229.68,197507,59757800000.0,3606.28,1239150000.0,2200.0,99.41066001,null,3001870120.19,437778,23272500000.0,245.85,427452000.0,18192.65625,371.18306810400003,137378,669237418.8709999,22012,2554450000.0,48.23,245262000.0,15175.0,66.66826305010001,null
770,2017-09-18,6932868302.42,218077,59514100000.0,3591.09,1943210000.0,1587.5,168.30810036,null,4785146550.33,567416,23881200000.0,252.23,1127750000.0,17836.875,403.16313803,179198,1258727486.84,29051,2571070000.0,48.53,408675000.0,15125.0,89.6765209799,null
771,2017-09-19,6686534393.43,282761,67520300000.0,4073.79,1563980000.0,1950.0,173.70341529,null,4460410367.09,498316,27809300000.0,293.66,646909000.0,18189.21875,385.073423359,163242,887357828.248,25992,2950880000.0,55.68,286583000.0,13675.0,58.81646328,null
772,2017-09-20,6333634653.12,235606,64918500000.0,3916.36,1213830000.0,1462.5,146.40700953,null,2812507991.42,502172,26712400000.0,282.01,421404000.0,18046.40625,656.8346403969999,149303,1605799468.7,24168,2795880000.0,52.74,160252000.0,15700.0,54.023003400200004,null
773,2017-09-21,6533128092.17,255081,64677600000.0,3901.47,1411480000.0,2200.0,136.34884416,null,2740826682.46,494128,26836000000.0,283.26,601266000.0,18269.53125,325.903199026,143324,1318435637.44,25888,2739370000.0,51.66,229363000.0,15125.0,45.9124154198,null
774,2017-09-22,5720887456.18,227476,60152300000.0,3628.02,1194830000.0,1737.5,117.16416809999998,null,2236727274.23,437571,24458400000.0,258.11,430081000.0,15034.21875,306.11251940200003,121620,977455747.275,22860,2474380000.0,46.65,218134000.0,15075.0,39.391477119899996,null
775,2017-09-23,4014142522.24,203695,60190000000.0,3629.92,928114000.0,2075.0,99.69585805,null,2062666200.99,401938,25077100000.0,264.6,450934000.0,14443.28125,315.524338577,121976,704786511.2,18540,2554900000.0,48.16,142073000.0,14875.0,32.9295460799,null
776,2017-09-24,3647802335.17,185132,62954300000.0,3796.15,768015000.0,1812.5,83.67519444,null,1947858279.87,398649,27129900000.0,286.21,571411000.0,14720.15625,440.08969434,124967,358387074.10400003,16531,2613620000.0,49.25,82147100.0,15300.0,32.13520131,null
777,2017-09-25,6352360019.08,226478,61061100000.0,3681.58,1374210000.0,1562.5,147.37049675,null,2523933575.58,439255,26755500000.0,282.22,483161000.0,14207.5,383.148272059,137728,498491932.49300003,21181,2527830000.0,47.62,208641000.0,14825.0,48.9608056299,null
778,2017-09-26,6767415215.13,263510,65161000000.0,3928.41,1043740000.0,1725.0,150.08561133,null,2713742544.82,445627,27720000000.0,292.35,345801000.0,14501.875,385.775178878,131699,456931714.58199996,21480,2744540000.0,51.69,173663000.0,14875.0,45.88980176,null
779,2017-09-27,6953996512.05,257814,64579200000.0,3892.94,1686880000.0,1837.5,143.49865258,null,2720628106.47,461961,27219400000.0,287.02,550244000.0,14555.46875,422.710363399,136267,588720312.747,21831,2739380000.0,51.58,220363000.0,13350.0,44.8523686801,null
780,2017-09-28,8005723668.9,275799,69633200000.0,4197.13,1712320000.0,2212.5,134.45160224,null,3050059575.15,480369,29068700000.0,306.47,501894000.0,14308.59375,370.16047235599996,148275,1090838183.51,22614,2986370000.0,56.21,202009000.0,15250.0,46.1475797801,null
781,2017-09-29,6921384214.32,254269,69219200000.0,4171.62,1367050000.0,2112.5,115.33216245,null,2525881522.32,473601,28375900000.0,299.12,541375000.0,14173.75,330.88615798,157274,403723250.65199995,20473,2875460000.0,54.11,186560000.0,15125.0,39.5937698501,null
782,2017-09-30,6117273737.1,212540,69136600000.0,4166.11,1207450000.0,1725.0,101.44145793,null,1919397326.07,451352,27655200000.0,291.48,332439000.0,14229.53125,371.957481381,137390,626506635.719,18333,2797460000.0,52.63,131446000.0,15750.0,36.93322947,null
783,2017-10-01,5393408388.52,203523,72047300000.0,4341.05,1208210000.0,1625.0,119.05349794,null,1429555715.12,445259,28615200000.0,301.55,306185000.0,14342.65625,358.61332943599996,125038,444152696.766,17501,2931740000.0,55.14,100183000.0,15725.0,31.46515158,null
784,2017-10-02,7085722428.99,294852,72963200000.0,4395.81,1431730000.0,1875.0,180.47323995,null,2248921590.88,459314,28708500000.0,302.48,339443000.0,14244.84375,356.930578828,141142,414648188.016,20685,2901270000.0,54.55,95474600.0,14750.0,32.3544002,null
785,2017-10-03,5502221558.15,281949,73181300000.0,4408.46,1288020000.0,2287.5,152.53441884,null,6819304061.2,498380,28238500000.0,297.48,321680000.0,14344.6875,381.246395654,141951,543993774.342,19392,2840540000.0,53.39,88516100.0,14700.0,29.12156973,null
786,2017-10-04,4721678649.04,232692,71712500000.0,4319.37,1116770000.0,1675.0,136.73283395,null,4477045218.75,470983,27794100000.0,292.75,257906000.0,14465.3125,385.38715216300005,130082,376362351.22900003,18975,2782460000.0,52.28,77473400.0,15275.0,27.609140639899998,null
787,2017-10-05,5756696356.16,273118,70233700000.0,4229.88,1161770000.0,1562.5,160.34424031,null,2825885450.62,451505,27800400000.0,292.77,253747000.0,14759.53125,418.98307785199995,135769,237602059.31599998,19455,2736260000.0,51.4,69594400.0,13725.0,27.03660608,null
788,2017-10-06,4941275864.95,283540,71810600000.0,4324.46,1069940000.0,1987.5,149.02120217,null,2843603023.06,482833,28031100000.0,295.15,318664000.0,14271.5625,437.25533109199995,133417,157418126.885,20561,2749460000.0,51.64,59355900.0,14575.0,27.67239589,null
789,2017-10-07,3833663481.86,231068,72565100000.0,4369.35,906928000.0,1975.0,108.21556432,null,2365679044.15,454939,29340400000.0,308.89,342205000.0,14270.78125,316.276345068,128029,126786051.50299999,18558,2776920000.0,52.14,51786200.0,14400.0,26.36576941,null
790,2017-10-08,4765572899.39,238203,73575400000.0,4429.67,1313870000.0,2275.0,111.79647505,null,2735537412.3,478010,29550900000.0,311.06,293167000.0,14427.03125,357.34780034199997,129177,237606421.512,19846,2796640000.0,52.49,100841000.0,14775.0,28.6309135501,null
791,2017-10-09,10500282356.2,296785,76656500000.0,4614.52,1968740000.0,2012.5,149.34098656,null,3316023899.09,481422,29328300000.0,308.67,559467000.0,14441.875,379.84476174900004,135660,442071451.28699994,23158,2828800000.0,53.08,152366000.0,14175.0,33.097264360100006,null
792,2017-10-10,7720480607.97,302941,79351800000.0,4776.21,1597140000.0,2000.0,167.25820990000003,null,3370432571.31,499114,28281400000.0,297.6,359706000.0,14611.25,417.79349754599997,154708,299220008.0,21902,2673460000.0,50.15,90415500.0,13100.0,30.610082549899996,null
793,2017-10-11,7500621259.94,292320,79578200000.0,4789.25,1222280000.0,1737.5,148.17289183,null,3046594245.56,484898,28626300000.0,301.18,264146000.0,14611.71875,938.415100756,156336,205953787.604,20247,2706060000.0,50.75,57390100.0,13650.0,27.434988099999998,null
794,2017-10-12,8328690405.08,293011,80256700000.0,4829.58,2791610000.0,1912.5,174.41451469999998,null,3429365652.58,528554,28851200000.0,303.5,527557000.0,14530.9375,421.957034379,154568,468676865.328,28669,2713870000.0,50.89,341369000.0,13825.0,45.78326481,null
795,2017-10-13,8710528465.74,309683,90812400000.0,5464.16,3615480000.0,1700.0,281.53458216,null,4462594976.22,557443,28911100000.0,304.08,1304360000.0,14493.4375,474.90404825699994,171227,517527547.059,31319,3230160000.0,60.55,357124000.0,14400.0,50.05892393,null
796,2017-10-14,7436979779.12,292999,93803000000.0,5643.53,1669030000.0,1762.5,227.59563891,null,3534021736.2,503032,32222400000.0,338.85,516562000.0,14470.3125,398.049613885,146063,351605397.25,24482,3169870000.0,59.41,313106000.0,15850.0,35.693518089899996,null
797,2017-10-15,6631326173.64,283278,97011900000.0,5835.96,1976040000.0,2437.5,162.70732819999998,null,3286553232.27,478898,32292100000.0,339.53,635407000.0,14662.65625,386.388929966,140176,362214475.024,23927,3422800000.0,64.13,453940000.0,16750.0,38.794001889899995,null
798,2017-10-16,9828202678.13,314551,94559000000.0,5687.57,2008070000.0,2175.0,193.41946089,null,2608276199.99,637365,32029200000.0,336.71,692885000.0,15015.5625,337.116475118,144929,260162387.654,27154,3508860000.0,65.72,200428000.0,15100.0,38.92082551,null
799,2017-10-17,14637440375.8,334274,95469300000.0,5741.58,1821570000.0,2050.0,209.13726138,null,3932266736.37,720550,31727700000.0,333.48,509924000.0,18231.0,322.84724414,190126,312909798.796,27196,3454040000.0,64.67,205363000.0,14025.0,40.45442159,null
800,2017-10-18,10358498062.6,329428,93190200000.0,5603.82,2399270000.0,1887.5,192.2026716,null,4775131748.62,679972,30160500000.0,316.94,606114000.0,18732.28125,299.370944841,165859,315922690.066,26667,3183230000.0,59.59,283869000.0,14850.0,38.6647476499,null
801,2017-10-19,9336231341.07,356807,92867000000.0,5583.74,1780540000.0,2225.0,191.51239568,null,3998651413.21,707101,29937900000.0,314.54,349830000.0,18792.28125,283.929624901,157430,239394585.998,25230,3250090000.0,60.82,160943000.0,14225.0,35.92169129,null
802,2017-10-20,9450194220.24,312230,94947900000.0,5708.11,2354430000.0,2237.5,161.97244556,null,3618299532.23,775704,29326300000.0,308.05,396673000.0,18782.25,491.672418414,170756,219952163.255,25409,3196870000.0,59.81,150542000.0,14425.0,34.1227325,null
803,2017-10-21,8132101208.83,312104,99763200000.0,5996.79,2207100000.0,1912.5,167.76730117,null,3263590351.67,619830,28906600000.0,303.57,408014000.0,18745.59375,230.09801140000002,161303,272167634.884,24063,3224150000.0,60.3,139503000.0,14475.0,36.34813825,null
804,2017-10-22,7672719185.27,288949,100438000000.0,6036.66,2034630000.0,2275.0,155.33193023,null,2856521175.85,609271,28624800000.0,300.55,327387000.0,18901.875,196.134800566,187438,209622090.525,21477,3116350000.0,58.27,96781400.0,13475.0,31.9168444101,null
805,2017-10-23,14296685309.1,315925,99941600000.0,6006.0,2401840000.0,2137.5,185.64433949,null,3920116192.78,708489,28111400000.0,295.1,482336000.0,18830.90625,269.725566032,167893,349719741.181,29762,3036830000.0,56.77,177315000.0,15300.0,46.9473098201,null
806,2017-10-24,12064521030.0,347053,98781600000.0,5935.52,2735700000.0,2087.5,199.79056912,null,3819438744.13,815572,27357500000.0,287.12,684281000.0,18816.46875,357.09514405699997,170723,288167265.244,30002,2940790000.0,54.96,199789000.0,14175.0,46.10254916,null
807,2017-10-25,9021986468.3,315230,91954200000.0,5524.6,1966990000.0,2312.5,141.97537543,null,3159565983.27,697726,28442000000.0,298.44,325040000.0,18596.71875,290.665881547,154825,235944827.183,25209,2994670000.0,55.95,114510000.0,14325.0,37.41289924,null
808,2017-10-26,8733216874.17,265647,95685100000.0,5747.95,1905040000.0,2250.0,112.65051758,null,2989151318.56,673986,28408400000.0,298.02,270273000.0,18540.65625,275.041131001,163206,215992015.254,25724,3023150000.0,56.47,81104700.0,13925.0,39.38809325,null
809,2017-10-27,9780217059.5,246588,98225400000.0,5899.74,1710130000.0,1300.0,166.66745997,null,3150404906.03,662606,28270100000.0,296.51,257169000.0,18758.25,297.455543733,155328,173006316.357,25536,2981330000.0,55.67,78923100.0,14850.0,39.80518514,null
810,2017-10-28,6965317470.54,206981,96369600000.0,5787.82,1403920000.0,1062.5,175.03828084,null,3840266540.68,639828,28410400000.0,297.92,264424000.0,18789.375,241.167628141,146684,154701105.693,21768,2966700000.0,55.38,71063200.0,15700.0,36.19371105,null
811,2017-10-29,8492465810.74,333871,95819800000.0,5754.44,2859040000.0,1925.0,278.85712501,null,3492049834.17,645592,28270200000.0,296.38,551752000.0,18651.1875,242.54669253900002,154086,1359490964.99,22828,2929280000.0,54.67,138340000.0,14825.0,37.1003783499,null
812,2017-10-30,10040929639.7,315930,101833000000.0,6114.85,1772150000.0,1837.5,263.59097424,null,3394946896.44,709715,29077600000.0,304.78,331442000.0,18291.46875,295.61019721400004,166928,2067285791.32,25684,3046410000.0,56.84,129287000.0,15675.0,37.431770489899996,null
813,2017-10-31,10261139373.5,277397,102130000000.0,6132.02,2311380000.0,1725.0,231.89499927,null,3642610807.03,749164,29331500000.0,307.38,369583000.0,18897.5625,330.60403118,183765,1970383303.18,21538,3021830000.0,56.37,99381100.0,14025.0,34.9627307898,null
814,2017-11-01,12050590910.6,351373,107287000000.0,6440.97,2870320000.0,1950.0,296.93760422,null,4402209076.88,730764,29183600000.0,305.76,553864000.0,18498.46875,370.465694941,203402,2228372947.89,24157,2989140000.0,55.74,112759000.0,14125.0,39.5441998599,null
815,2017-11-02,13198172316.5,341324,112910000000.0,6777.77,4653770000.0,1875.0,277.59079476,null,4763989883.29,743808,27754200000.0,290.73,904901000.0,18506.53125,373.86483184599996,221244,2064554793.61,27529,2872910000.0,53.56,221077000.0,12650.0,41.851752499899995,null
816,2017-11-03,11133920200.3,277479,118084000000.0,7087.53,3369860000.0,1487.5,271.77385265,null,3724798215.77,669358,27547400000.0,288.5,646340000.0,18690.9375,278.695734083,187278,2221464533.43,24524,2928260000.0,54.58,150030000.0,14425.0,36.4548024099,null
817,2017-11-04,8075799852.76,293991,119376000000.0,7164.48,2483800000.0,1625.0,273.249729,null,2656777732.53,583801,29175300000.0,305.48,416479000.0,18652.3125,212.07752507400002,151880,1684619454.26,19249,3016940000.0,56.22,83633100.0,16075.0,27.12560016,null
818,2017-11-05,7906084143.47,251587,123388000000.0,7404.52,2380410000.0,1762.5,197.6563993,null,2457925716.71,588534,28661500000.0,300.04,337658000.0,18964.96875,199.74904055,151376,1640384437.17,18545,2953940000.0,55.03,84302000.0,13400.0,28.613036839899998,null
819,2017-11-06,10365132174.0,270896,123379000000.0,7403.22,3111900000.0,1662.5,240.33789733,null,2994578755.77,703402,28322700000.0,296.43,579359000.0,18663.375,268.798303897,175324,1879156659.24,20785,2940380000.0,54.76,133918000.0,13825.0,31.4788880601,null
820,2017-11-07,13186823103.3,335480,117056000000.0,7023.1,2326340000.0,1950.0,294.12731396,null,2545684325.77,648796,28533300000.0,298.57,540766000.0,18704.15625,315.044497913,176696,2207136023.61,27637,2953400000.0,54.99,402670000.0,14300.0,42.80430402,null
821,2017-11-08,13615015832.4,301202,119041000000.0,7141.38,4602200000.0,1800.0,262.16939123,null,3598303210.08,729626,28128700000.0,294.27,967956000.0,18770.15625,379.92885367599996,190604,1967030297.98,27657,3283270000.0,61.11,349454000.0,13925.0,45.7700158699,null
822,2017-11-09,14514360423.9,341128,124146000000.0,7446.83,3226250000.0,1912.5,361.32993999,null,5882499954.25,802271,29509000000.0,308.64,893250000.0,18654.84375,324.913774651,191220,2340125503.07,29077,3358100000.0,62.49,279653000.0,14550.0,48.8077783899,null
823,2017-11-10,14919581332.8,271625,119607000000.0,7173.73,5208250000.0,1500.0,319.97295719,null,4533883360.0,745294,30665200000.0,320.67,885986000.0,18965.34375,291.688738911,189376,2020352489.85,29698,3463640000.0,64.44,291596000.0,16350.0,45.12791659,null
824,2017-11-11,9589797520.28,194554,110362000000.0,6618.61,4908680000.0,1000.0,317.05792683,null,3932036836.21,637545,28559400000.0,298.59,842301000.0,18865.40625,232.95376207299998,160812,1694935097.79,25978,3191150000.0,59.35,272494000.0,15600.0,37.6050261798,null
825,2017-11-12,11582517510.2,185886,104980000000.0,6295.45,8957350000.0,1000.0,583.61046709,null,5724273863.31,692919,30106200000.0,314.69,1613480000.0,18793.59375,297.799562429,184565,2039703232.55,34159,3351310000.0,62.31,322820000.0,17875.0,53.9412559597,null
826,2017-11-13,24717087645.9,309159,99029000000.0,5938.25,6263250000.0,1750.0,783.38626441,null,3666487969.04,695818,29379000000.0,307.02,1041890000.0,18744.5625,309.385435143,181734,1336722160.11,26605,3183830000.0,59.18,237478000.0,13675.0,40.2022499098,null
827,2017-11-14,23482168188.1,271867,109434000000.0,6561.48,3197110000.0,1600.0,615.08687921,null,3684566855.58,724879,30317300000.0,316.76,1069680000.0,18433.40625,335.97952723,200517,1556907519.65,24375,3317410000.0,61.64,174111000.0,13700.0,51.914192209899994,null
828,2017-11-15,19653332646.4,321636,110667000000.0,6634.76,4200880000.0,1900.0,603.50996198,null,5820319297.12,819623,32353200000.0,337.96,722666000.0,18782.4375,412.662550359,223800,1265522536.36,26290,3379200000.0,62.78,194636000.0,13075.0,68.1552131799,null
829,2017-11-16,25779850794.8,310244,122164000000.0,7323.24,5123810000.0,1900.0,502.64025918,null,5279416071.79,782916,31927300000.0,333.44,797254000.0,18532.40625,353.50708279699995,203310,1658375379.94,30400,3435690000.0,63.81,418129000.0,12875.78125,44.3920151698,null
830,2017-11-17,27276055666.4,306450,131026000000.0,7853.57,4651670000.0,2087.5,401.16643265,null,5261876690.75,815425,31620300000.0,330.17,621733000.0,18770.625,373.486764295,213856,1539338629.77,31024,3794080000.0,70.45,350505000.0,13750.0,46.8662687398,null
831,2017-11-18,19518236321.5,270738,128425000000.0,7697.21,3667190000.0,1700.0,289.98839235,null,4363959988.42,681599,31800700000.0,331.98,649639000.0,18712.3125,255.609620533,184533,1192852574.88,24365,3631120000.0,67.41,174063000.0,15825.0,40.354300319800004,null
832,2017-11-19,21435790609.5,264695,129595000000.0,7766.03,3149320000.0,2000.0,247.44354414,null,4569260114.36,686554,33284900000.0,347.4,1181530000.0,18863.15625,282.28710755599997,190247,1173484069.9,23815,3745710000.0,69.51,243057000.0,17400.0,52.1512636198,null
833,2017-11-20,23942095652.1,336029,134167000000.0,8039.07,3488450000.0,2187.5,329.01817427,null,6269400339.97,782585,33933400000.0,354.09,807027000.0,18602.71875,371.508144058,220194,1239585332.76,29536,3849390000.0,71.41,188976000.0,16875.0,42.3714456799,null
834,2017-11-21,24510232855.2,370918,136967000000.0,8205.74,4277610000.0,2162.5,310.29655182,null,6222179305.98,742872,35220200000.0,367.44,949912000.0,18597.0,363.885755271,218785,1287068445.46,29760,3892860000.0,72.2,231665000.0,14600.0,44.01702833979999,null
835,2017-11-22,20348301781.6,311885,134851000000.0,8077.95,3633530000.0,1850.0,256.40318228,null,6187982459.19,768914,34544000000.0,360.31,800819000.0,18796.3125,365.4892339,221516,962636517.905,28407,3785260000.0,70.18,157890000.0,13850.0,45.724242849899994,null
836,2017-11-23,22127414858.8,352050,137444000000.0,8232.38,4225180000.0,1962.5,265.91956914,null,6513386520.38,783395,36577300000.0,381.44,1845680000.0,18641.15625,363.13486095400003,226586,1032315594.67,30623,3882950000.0,71.98,315247000.0,13750.0,47.255288999899996,null
837,2017-11-24,18132626557.3,305586,134816000000.0,8074.02,5058610000.0,1862.5,233.53648718,null,5979993874.38,804707,39564300000.0,412.5,2292830000.0,18770.25,312.003080398,218668,1047679881.95,28816,3946910000.0,73.14,287392000.0,14050.0,48.305483549899996,null
838,2017-11-25,18063710661.0,336533,137632000000.0,8241.71,4342060000.0,1950.0,195.63976527,null,8016708848.0,818059,45633400000.0,475.68,1422080000.0,18671.4375,289.454952242,217823,1225269427.92,33856,4205220000.0,77.91,487897000.0,13725.0,78.9434943505,null
839,2017-11-26,14579400037.7,329524,146789000000.0,8789.04,5475580000.0,1912.5,191.22207725,null,7473572371.71,828013,44712100000.0,465.97,1197780000.0,18581.4375,355.10856782400003,221070,1350917596.17,33004,4801830000.0,88.94,357457000.0,16175.0,57.42409661,null
840,2017-11-27,18273427258.0,379086,156221000000.0,9352.72,5653320000.0,2125.0,236.50308309999997,null,9675728000.81,926711,45255000000.0,471.53,1396480000.0,18337.875,369.14715381199994,261417,1469669857.72,40417,4638580000.0,85.89,429591000.0,17775.0,66.40327725,null
841,2017-11-28,23584545235.9,365821,164104000000.0,9823.43,6348820000.0,1950.0,245.23091351,null,11915779528.4,1000276,46127200000.0,480.52,1346500000.0,18362.625,423.20374314199995,279129,1567925262.45,43480,4955290000.0,91.72,388931000.0,16750.0,66.8239174301,null
842,2017-11-29,28458302001.1,397917,168367000000.0,10077.4,11568800000.0,2162.49999928,290.90212855,null,13459539645.7,990137,45442100000.0,473.28,2675940000.0,18408.65625,444.283457465,300256,1778597526.04,55781,5188580000.0,96.01,786820000.0,17450.0,79.16421708,null
843,2017-11-30,22924917043.7,384219,165537000000.0,9906.79,8310690000.0,2087.5,270.63114407,null,11410753453.9,958902,41411900000.0,431.21,1903040000.0,18531.75,423.152742252,286669,1381403060.99,42914,4662340000.0,86.25,481948000.0,14700.0,61.600092019899996,null
844,2017-12-01,19570122510.1,412725,170436000000.0,10198.6,6783120000.0,2287.5,247.0519056,null,9725050125.29,927331,42765000000.0,445.21,1247880000.0,18463.6875,416.07329811,269458,1124744513.48,40679,4758600000.0,88.0,561343000.0,12900.0,68.4855807702,null
845,2017-12-02,18449211953.6,326193,183490000000.0,10978.3,5138500000.0,2012.5,190.29585342,null,10661112934.7,909899,44853300000.0,466.85,943650000.0,18239.4375,344.504596509,271771,1122786913.23,38855,5351330000.0,98.94,402554000.0,12275.0,64.95625292,null
846,2017-12-03,18202697112.7,352868,185258000000.0,11082.7,6608310000.0,2200.0,187.45114274,null,9973575891.59,1027441,44560500000.0,463.7,990557000.0,18175.40625,407.152401007,294405,1129998267.7,39697,5420380000.0,100.19,364022000.0,14025.0,64.2946230001,null
847,2017-12-04,24984063999.6,400505,189172000000.0,11315.4,6132410000.0,2262.5,226.11990963,null,9819332369.88,1052242,44795700000.0,466.05,1005550000.0,17147.34375,804.106265031,277303,1403544350.8,45698,5486740000.0,101.4,331151000.0,16700.0,98.7547842998,null
848,2017-12-05,27862582837.9,405531,195389000000.0,11685.7,6895260000.0,2225.0,219.679754,null,4901911005.63,1032815,45212800000.0,470.29,1216720000.0,16916.8125,1183.24450879,291424,1685633378.35,53733,5644390000.0,104.28,328726000.0,17825.0,143.39216086,null
849,2017-12-06,33519822353.1,443399,199390000000.0,11923.4,12656300000.0,2350.0,257.16995428,null,6861199845.6,1121267,44483100000.0,462.6,1998260000.0,16587.84375,1540.65062545,382370,1434370704.27,68780,5548860000.0,102.48,547512000.0,19075.0,145.80314266,null
850,2017-12-07,41078503262.7,374765,238600000000.0,14266.1,17950700000.0,1900.0,364.60560502,null,5014539156.14,1015206,41007600000.0,426.37,2129570000.0,17535.375,2239.28904826,292204,1248825160.2,64009,5415710000.0,99.98,645691000.0,19425.0,97.4208482101,null
851,2017-12-08,34519751834.0,384936,297787000000.0,17802.9,21136000000.0,1950.0,641.42966479,null,4186246332.68,1172793,41845800000.0,434.99,2336380000.0,17529.09375,2315.31981304,334092,1969481143.94,70853,5327910000.0,98.33,1515560000.0,22825.0,130.62367601,null
852,2017-12-09,39313620235.6,403225,276415000000.0,16523.3,13911300000.0,2175.0,567.08842445,null,3229381033.23,1100424,44005600000.0,457.34,2003850000.0,17563.125,2126.40990786,314887,2667594580.45,79163,6910360000.0,127.48,2436540000.0,16975.0,112.30710205,null
853,2017-12-10,25646823085.0,341256,253782000000.0,15168.4,13433300000.0,2050.0,458.10029691,null,3212387869.18,1151603,45501400000.0,472.79,1404180000.0,17463.5625,1918.26803459,316656,1421912206.93,53943,8438840000.0,155.63,1087340000.0,18675.0,89.4021302,null
854,2017-12-11,34997845470.9,368427,258147000000.0,15427.4,12153900000.0,2137.5,483.63865068,null,3029420790.62,1282978,42389300000.0,440.36,1771440000.0,17367.75,1531.8236839,383466,2174240812.24,79265,8042020000.0,148.26,2913980000.0,17925.0,122.99117854,null
855,2017-12-12,45542037888.6,372821,283155000000.0,16919.8,14603800000.0,1950.0,537.94407913,null,7379303372.26,1318300,50286400000.0,522.29,5179830000.0,17280.28125,1559.06119539,413363,7638160590.02,156717,11528600000.0,212.46,6961680000.0,14250.0,360.90044900000004,null
856,2017-12-13,48353069370.8,424393,292900000000.0,17500.0,12976900000.0,2325.0,604.2979452000001,null,7121890999.02,1137119,62105600000.0,644.91,4524540000.0,18906.09375,1445.28530011,439381,7687014672.18,136446,17116500000.0,315.36,3409790000.0,15525.0,482.91752641,null
857,2017-12-14,37521936559.5,490459,274269000000.0,16384.6,13777400000.0,2312.5,644.60794431,null,8546375983.66,942559,67482900000.0,700.59,3821580000.0,20787.65625,1714.10815277,464401,3748563097.12,143609,16352400000.0,301.2,2114880000.0,15750.0,321.96257662,null
858,2017-12-15,35932354891.7,405507,277936000000.0,16601.3,14310000000.0,2112.49999921,592.70393429,null,7038718838.14,904346,67090900000.0,696.38,2758710000.0,20829.84375,1455.13698942,428066,4179439512.46,116514,15258500000.0,280.97,2599940000.0,15300.0,128.03332985,null
859,2017-12-16,34015547807.8,364051,297376000000.0,17760.3,12740600000.0,2137.5,534.01138337,null,5698556827.44,899857,66124200000.0,686.19,2165690000.0,20382.375,1468.25125087,403701,2582663924.86,108366,16260700000.0,299.34,1291380000.0,17075.0,115.79107565,null
860,2017-12-17,37469204186.1,391725,326141000000.0,19475.8,13314600000.0,2312.5,535.43867532,null,5619825552.76,876574,67106400000.0,696.24,2147390000.0,20346.9375,1172.63438579,401425,2898540082.94,107871,16398800000.0,301.78,1703580000.0,15150.0,126.36192120000001,null
861,2017-12-18,46053266583.7,394057,320000000000.0,19106.4,14839500000.0,2275.0,587.12548366,null,6265539681.04,984021,69578400000.0,721.73,3249230000.0,20561.71875,1161.9289019999999,470458,2792750736.01,110604,17336500000.0,318.95,1966600000.0,15100.0,200.26269099,null
862,2017-12-19,27921654891.1,378482,320242000000.0,19118.3,16894500000.0,1750.0,662.59550536,null,8953367688.68,1092234,76552200000.0,793.9,4096550000.0,20631.375,1487.48222327,503282,5938053298.44,138052,19525500000.0,359.13,2150480000.0,13425.0,143.07260579,null
863,2017-12-20,28925969428.8,370141,297526000000.0,17760.3,22149700000.0,1700.0,911.59174277,null,10787319533.3,986104,79810600000.0,827.52,3969940000.0,20631.375,1731.48983713,493821,5435595187.53,143881,19012500000.0,349.6,2104060000.0,14075.0,673.72984037,null
864,2017-12-21,21021432316.6,335350,278827000000.0,16642.4,16516600000.0,1650.0,1128.76167038,null,10869093024.9,1072665,79125300000.0,820.24,3569060000.0,20414.8125,1760.2067906,538200,11756695462.2,162372,17116600000.0,314.66,1555940000.0,14100.0,752.61361958,null
865,2017-12-22,21320968719.9,380493,266381000000.0,15898.0,22198000000.0,1937.5,1495.94647734,null,11834908290.8,1103523,79374400000.0,822.64,4977710000.0,20571.28125,1640.14807411,568083,4639956647.5,149956,17371200000.0,319.26,2938040000.0,14925.0,534.84132656,null
